uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate
0f45d962-010e-4b66-b3ac-7a1e33e2ff96,SJER_051.basePlot.vst,2016-11-21,D17,SJER,SJER_051,tower,evergreenForest,37.112335,-119.741378,WGS84,20.1,256416.77,4110851.76,11N,381.6,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,N,,noneSelected,noneSelected,800,800,800,"",krian@neoninc.org,jgrisham@field-ops.org,,20200817T125612Z
fdab80fd-0d52-4005-bff0-4540eefe2023,SJER_063.basePlot.vst,2016-11-22,D17,SJER,SJER_063,tower,evergreenForest,37.110752,-119.738942,WGS84,20.1,256628.19,4110669.84,11N,378,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,presentInAll,N,"",N,,noneSelected,noneSelected,800,800,800,"",auccello@field-ops.org,Frosenbower@field-ops.org,,20200817T125612Z
d1c3c969-6947-4d39-aec8-4d039c94355c,SJER_064.basePlot.vst,2016-11-22,D17,SJER,SJER_064,tower,evergreenForest,37.109145,-119.726406,WGS84,20.1,257737.2,4110459.43,11N,446.9,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,39,Y,presentInAll,N,,noneSelected,noneSelected,800,800,800,"",Eartz@neoninc.org,zlafaver@field-ops.org,,20200817T125612Z
13561e3b-a25e-4dff-b050-d6d742f1e363,SJER_047.basePlot.vst,2016-11-23,D17,SJER,SJER_047,tower,evergreenForest,37.101659,-119.734563,WGS84,20.1,256988.3,4109649.57,11N,377.2,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,N,,noneSelected,noneSelected,800,800,800,"",auccello@field-ops.org,zlafaver@field-ops.org,,20200817T125612Z
507ad9c9-1c68-4e71-9b82-e3131c5b6d22,SJER_019.basePlot.vst,2016-11-28,D17,SJER,SJER_019,distributed,grasslandHerbaceous,37.104398,-119.721851,WGS84,20.1,258126.92,4109921.03,11N,397.8,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,N,"","","","","",,noneSelected,noneSelected,400,400,400,"",Jgrisham@field-ops.org,zlafaver@field-ops.org,,20200817T125612Z
8c1048fa-5b02-4dc5-ac09-4392b8cfb405,SJER_052.basePlot.vst,2016-11-28,D17,SJER,SJER_052,tower,evergreenForest,37.109472,-119.723712,WGS84,20.1,257977.68,4110488.84,11N,431.9,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,"",Y,presentInAll,Y,21,noneSelected,noneSelected,800,800,800,"",jgrisham@field-ops.org,auccello@field-ops.org,,20200817T125612Z
262bf8aa-1c70-4a88-8abc-ca1833ca0753,SJER_062.basePlot.vst,2016-11-28,D17,SJER,SJER_062,tower,evergreenForest,37.112487,-119.734629,WGS84,20.1,257017.06,4110851.32,11N,406.9,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,N,"",Y,21,N,,noneSelected,noneSelected,800,800,800,"",zlafaver@field-ops.org,auccello@field-ops.org,,20200817T125612Z
30e45162-2d75-4d62-ad5f-15078410987c,SJER_008.basePlot.vst,2016-11-28,D17,SJER,SJER_008,distributed,evergreenForest,37.107459,-119.717535,WGS84,20.1,258520.26,4110249.72,11N,400.5,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,32|40,Y,31|32,N,,noneSelected,noneSelected,400,400,400,"",Jgrisham@field-ops.org,zlafaver@field-ops.org,,20200817T125612Z
e742f978-da72-48fa-9208-9ce8c5555075,SJER_026.basePlot.vst,2016-11-29,D17,SJER,SJER_026,distributed,shrubScrub,37.101235,-119.729168,WGS84,20.1,257466.48,4109588.71,11N,377.4,0.2,vst_SJER_2016,,,NEON.DOC.000987vE,Y,N,"",Y,presentInAll,N,,noneSelected,noneSelected,400,400,400,"",Eartz@neoninc.org,zlafaver@field-ops.org,,20200817T125612Z
1a93a0c1-8371-4320-b9e9-8677ff70ddea,SJER_002.basePlot.vst,2016-11-29,D17,SJER,SJER_002,distributed,grasslandHerbaceous,37.082813,-119.743324,WGS84,20.1,256149.14,4107580.7,11N,349.6,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31|41,N,"",N,,noneSelected,noneSelected,400,400,400,"",krian@neoninc.org,auccello@field-ops.org,,20200817T125612Z
d2f39b03-5ede-4de7-89c5-a0aa6d3abffa,SJER_016.basePlot.vst,2016-11-29,D17,SJER,SJER_016,distributed,grasslandHerbaceous,37.077219,-119.716137,WGS84,20.1,258548.5,4106890.45,11N,271.2,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31|32|41,N,"",N,,noneSelected,noneSelected,400,400,400,"",Eartz@neoninc.org,Jgrisham@field-ops.org,,20200817T125612Z
25b3885a-c375-4e00-b964-c5eef397dcf0,SJER_022.basePlot.vst,2016-11-29,D17,SJER,SJER_022,distributed,grasslandHerbaceous,37.080176,-119.716934,WGS84,20.1,258487.03,4107220.61,11N,325.7,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31|40|41,N,"",N,,noneSelected,noneSelected,400,400,400,"",Jgrisham@field-ops.org,zlafaver@field-ops.org,,20200817T125612Z
55e9509c-274a-4470-9f99-68a44f22cbaa,SJER_012.basePlot.vst,2016-11-29,D17,SJER,SJER_012,distributed,grasslandHerbaceous,37.08368,-119.717046,WGS84,20.1,258488.2,4107609.73,11N,321.2,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31|40|41,N,"",N,,noneSelected,noneSelected,400,400,400,"",jgrisham@field-ops.org,zlafaver@field-ops.org,,20200817T125612Z
0d6ca77a-edd5-4d80-8814-329aa018a982,SJER_015.basePlot.vst,2016-11-29,D17,SJER,SJER_015,distributed,grasslandHerbaceous,37.081978,-119.720355,WGS84,20.1,258188.59,4107429.29,11N,315,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,32|40|41,Y,31|32,N,,noneSelected,noneSelected,400,400,400,"",zlafaver@field-ops.org,jgrisham@field-ops.org,,20200817T125612Z
f728f08c-89dd-4cc4-9195-e0807d7c58c4,SJER_014.basePlot.vst,2016-11-29,D17,SJER,SJER_014,distributed,grasslandHerbaceous,37.078744,-119.720266,WGS84,20.1,258186.23,4107070.18,11N,288.6,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,N,"","","","","",,noneSelected,noneSelected,400,400,400,"",Jgrisham@field-ops.org,jgrisham@field-ops.org,,20200817T125612Z
bab78c49-58e3-44c0-a094-afaf747716b5,SJER_003.basePlot.vst,2016-11-30,D17,SJER,SJER_003,distributed,evergreenForest,37.116632,-119.730379,WGS84,20.1,257408,4111300.41,11N,437.8,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31,N,"",N,,noneSelected,noneSelected,400,400,400,"",Frosenbower@field-ops.org,jgrisham@field-ops.org,,20200817T125612Z
96870cbe-48a5-4b41-9f41-7fa446181411,SJER_006.basePlot.vst,2016-11-30,D17,SJER,SJER_006,distributed,grasslandHerbaceous,37.102924,-119.749115,WGS84,20.1,255698.9,4109827.31,11N,424.2,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,N,"",Y,31|32|40,N,,noneSelected,noneSelected,400,400,400,"",Frosenbower@field-ops.org,jgrisham@field-ops.org,,20200817T125612Z
e1a56fb2-c5f6-4927-b7cc-77225a474bd7,SJER_009.basePlot.vst,2016-11-30,D17,SJER,SJER_009,distributed,grasslandHerbaceous,37.117533,-119.738491,WGS84,20.1,256689.99,4111421.17,11N,454.4,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,N,"",Y,31|40|41,N,,noneSelected,noneSelected,400,400,400,"",auccello@field-ops.org,jgrisham@field-ops.org,,20200817T125612Z
26dc1cb4-d79b-489e-b6d2-269a9d8c9ed8,SJER_021.basePlot.vst,2016-11-30,D17,SJER,SJER_021,distributed,grasslandHerbaceous,37.110743,-119.750783,WGS84,20.1,255575.8,4110699.28,11N,405.8,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,N,"",Y,presentInAll,N,,noneSelected,noneSelected,400,400,400,"",auccello@field-ops.org,jgrisham@field-ops.org,,20200817T125612Z
b68abb6a-76c5-4fd0-8d9c-8128156f92f8,SJER_025.basePlot.vst,2016-12-01,D17,SJER,SJER_025,distributed,shrubScrub,37.127267,-119.759842,WGS84,20.1,254824.02,4112556.34,11N,432.6,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31|40|41,Y,presentInAll,Y,40|41,noneSelected,noneSelected,400,400,400,,jgrisham@field-ops.org,auccello@field-ops.org,,20200817T125020Z
d58d76f2-c726-4da6-ae8e-b252efa9eda7,SJER_020.basePlot.vst,2016-12-01,D17,SJER,SJER_020,distributed,grasslandHerbaceous,37.127155,-119.753095,WGS84,20.1,255423.17,4112526.49,11N,413.9,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,N,"","","","","","",noneSelected,noneSelected,400,400,400,,Jgrisham@field-ops.org,auccello@field-ops.org,,20200817T125020Z
d6603e92-0da9-48a1-a140-da6004759065,SJER_001.basePlot.vst,2016-12-01,D17,SJER,SJER_001,distributed,grasslandHerbaceous,37.106602,-119.72024,WGS84,20.1,258277.12,4110161.5,11N,399.7,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,N,"","","","","","",noneSelected,noneSelected,400,400,400,,Jgrisham@field-ops.org,zlafaver@field-ops.org,,20200817T125020Z
2dedf6a4-83fd-49ac-81f3-1b79375f0db5,SJER_010.basePlot.vst,2016-12-01,D17,SJER,SJER_010,distributed,evergreenForest,37.128636,-119.749394,WGS84,20.1,255756.79,4112681.3,11N,409.5,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,presentInAll,Y,32,Y,31|32|41,noneSelected,noneSelected,400,400,400,,Jgrisham@field-ops.org,auccello@field-ops.org,,20200817T125020Z
c552cce6-8893-4545-b92b-36efe7389ce2,SJER_004.basePlot.vst,2016-12-05,D17,SJER,SJER_004,distributed,grasslandHerbaceous,37.108972,-119.746305,WGS84,20.1,255968.09,4110491.23,11N,383.3,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,31,Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,auccello@field-ops.org,Frosenbower@field-ops.org,,20200817T125020Z
5d5682cb-c060-4e29-8677-a13423b3356f,SJER_007.basePlot.vst,2016-12-05,D17,SJER,SJER_007,distributed,grasslandHerbaceous,37.113927,-119.753248,WGS84,20.1,255366.97,4111058.97,11N,426.5,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,Y,32|41,Y,31|32|41,N,"",noneSelected,noneSelected,400,400,400,,auccello@field-ops.org,Frosenbower@field-ops.org,,20200817T125020Z
bfe24077-fc51-49b9-a3c1-02e97f8601f7,SJER_005.basePlot.vst,2016-12-12,D17,SJER,SJER_005,distributed,grasslandHerbaceous,37.123501,-119.748517,WGS84,20.1,255818.2,4112109.21,11N,499.6,0.1,vst_SJER_2016,,,NEON.DOC.000987vE,Y,N,"",Y,"",N,"",noneSelected,noneSelected,400,400,400,,auccello@field-ops.org,Frosenbower@field-ops.org,,20200817T125020Z
9e5968f3-c662-48e5-9227-67e8faef02e8,SJER_025.basePlot.vst,2019-11-19,D17,SJER,SJER_025,distributed,shrubScrub,37.127267,-119.759842,WGS84,20.1,254824.02,4112556.34,11N,432.6,0.1,vst_SJER_2019,,,NEON.DOC.000987vH,Y,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200928T195532Z
90b532ea-afd9-4b0f-b570-92362dff41db,SJER_005.basePlot.vst,2019-11-21,D17,SJER,SJER_005,distributed,grasslandHerbaceous,37.123501,-119.748517,WGS84,20.1,255818.2,4112109.21,11N,499.6,0.1,vst_SJER_2019,,,NEON.DOC.000987vH,Y,N,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200928T195532Z
364a0be2-fd92-4547-83df-5a692d83772c,SJER_020.basePlot.vst,2019-11-21,D17,SJER,SJER_020,distributed,grasslandHerbaceous,37.127155,-119.753095,WGS84,20.1,255423.17,4112526.49,11N,413.9,0.1,vst_SJER_2019,,,NEON.DOC.000987vH,N,N,,N,,N,,noneSelected,noneSelected,400,400,400,,,,,20200928T195532Z
af10985b-22d8-4ec4-844a-66b1b7a4c63d,SJER_010.basePlot.vst,2019-12-04,D17,SJER,SJER_010,distributed,evergreenForest,37.128636,-119.749394,WGS84,20.1,255756.79,4112681.3,11N,409.5,0.1,vst_SJER_2019,,,NEON.DOC.000987vH,Y,Y,presentInAll,Y,32,Y,32|41,noneSelected,noneSelected,400,400,400,,,,,20201102T134755Z
9797e035-8530-4ff2-b96f-7c0981e4014a,SOAP_059.basePlot.vst,2015-08-12,D17,SOAP,SOAP_059,tower,evergreenForest,37.033569,-119.273065,WGS84,20.1,297825.87,4101012.41,11N,1308.4,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,,kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T123957Z
996d7d44-04ed-4569-9387-eceae307d107,SOAP_059.basePlot.vst,2015-08-12,D17,SOAP,SOAP_059,tower,evergreenForest,37.033569,-119.273065,WGS84,20.1,297825.87,4101012.41,11N,1308.4,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,,kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T123957Z
cb935ed3-c4eb-47e1-9f5b-7710e4a820f3,SOAP_057.basePlot.vst,2015-09-22,D17,SOAP,SOAP_057,tower,evergreenForest,37.034931,-119.272777,WGS84,20.2,297855.1,4101162.92,11N,1304,0.3,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,noneSelected,noneSelected,800,800,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
6dd7e854-587d-432a-908e-1191ddc0c173,SOAP_059.basePlot.vst,2015-09-22,D17,SOAP,SOAP_059,tower,evergreenForest,37.033569,-119.273065,WGS84,20.1,297825.87,4101012.41,11N,1308.4,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,work in subplot 41 began 20150812 and was completed 20150922,tedgarian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
7f619be0-8f9a-4e83-924e-9bba019b8d56,SOAP_057.basePlot.vst,2015-09-22,D17,SOAP,SOAP_057,tower,evergreenForest,37.034931,-119.272777,WGS84,20.2,297855.1,4101162.92,11N,1304,0.3,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,noneSelected,noneSelected,800,800,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
24add1ac-1ad7-4fc5-b688-8a34b9390139,SOAP_059.basePlot.vst,2015-09-22,D17,SOAP,SOAP_059,tower,evergreenForest,37.033569,-119.273065,WGS84,20.1,297825.87,4101012.41,11N,1308.4,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,work in subplot 41 began 20150812 and was completed 20150922,tedgarian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
75a9ae38-8a2e-4e42-b090-a4aa1e0dc291,SOAP_051.basePlot.vst,2015-09-28,D17,SOAP,SOAP_051,tower,shrubScrub,37.03307,-119.271714,WGS84,20.1,297944.72,4100954.17,11N,1286.1,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
d50ddd44-c334-4ab7-813b-12880375c552,SOAP_051.basePlot.vst,2015-09-28,D17,SOAP,SOAP_051,tower,shrubScrub,37.03307,-119.271714,WGS84,20.1,297944.72,4100954.17,11N,1286.1,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
7047f2f3-6627-4df2-92c3-32261fca4751,SOAP_051.basePlot.vst,2015-09-29,D17,SOAP,SOAP_051,tower,shrubScrub,37.03307,-119.271714,WGS84,20.1,297944.72,4100954.17,11N,1286.1,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
b8ea3cb8-1acf-4193-af6c-77cbadaace2f,SOAP_051.basePlot.vst,2015-09-29,D17,SOAP,SOAP_051,tower,shrubScrub,37.03307,-119.271714,WGS84,20.1,297944.72,4100954.17,11N,1286.1,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
e683df71-fa52-45cc-b1cf-09a97c592fbc,SOAP_048.basePlot.vst,2015-09-30,D17,SOAP,SOAP_048,tower,evergreenForest,37.035228,-119.270426,WGS84,20.1,298065.02,4101190.88,11N,1256,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,work in subplot 39 began 20150929 and was completed 20150930,krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
5412679a-c94f-4ff4-8b69-10c8a5581fe4,SOAP_048.basePlot.vst,2015-09-30,D17,SOAP,SOAP_048,tower,evergreenForest,37.035228,-119.270426,WGS84,20.1,298065.02,4101190.88,11N,1256,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,"",tedgarian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
472a1d14-38c9-4e56-b3b1-8bb989b90bf1,SOAP_048.basePlot.vst,2015-09-30,D17,SOAP,SOAP_048,tower,evergreenForest,37.035228,-119.270426,WGS84,20.1,298065.02,4101190.88,11N,1256,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,"",tedgarian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
bcaa4b07-e524-4828-bead-4895c1e261d4,SOAP_048.basePlot.vst,2015-09-30,D17,SOAP,SOAP_048,tower,evergreenForest,37.035228,-119.270426,WGS84,20.1,298065.02,4101190.88,11N,1256,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,work in subplot 39 began 20150929 and was completed 20150930,krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124539Z
9d24d315-33c5-43bd-b80a-4fb8f95fce23,SOAP_058.basePlot.vst,2015-10-01,D17,SOAP,SOAP_058,tower,evergreenForest,37.033729,-119.263969,WGS84,20.1,298635.44,4101010.85,11N,1204.7,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",lwade@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
1f2cf571-66cc-4ae2-b07a-5e3459d30720,SOAP_058.basePlot.vst,2015-10-01,D17,SOAP,SOAP_058,tower,evergreenForest,37.033729,-119.263969,WGS84,20.1,298635.44,4101010.85,11N,1204.7,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",lwade@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
1da2b17a-2771-4eab-85d9-d53f6e7f6c02,SOAP_043.basePlot.vst,2015-10-06,D17,SOAP,SOAP_043,tower,evergreenForest,37.034451,-119.268722,WGS84,20.1,298214.54,4101101.04,11N,1247.6,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151005 and was completed 20151006,kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
6eefa3cd-b431-41a7-a0c2-4500c7894695,SOAP_043.basePlot.vst,2015-10-06,D17,SOAP,SOAP_043,tower,evergreenForest,37.034451,-119.268722,WGS84,20.1,298214.54,4101101.04,11N,1247.6,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151005 and was completed 20151006,kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
0b177304-cff4-4afd-8c21-29078f92e8e9,SOAP_043.basePlot.vst,2015-10-07,D17,SOAP,SOAP_043,tower,evergreenForest,37.034451,-119.268722,WGS84,20.1,298214.54,4101101.04,11N,1247.6,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 39 began 20151005 and was completed 20151007,lwade@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
4190e7d9-1f24-4d88-aeeb-950e7e7a74d1,SOAP_043.basePlot.vst,2015-10-07,D17,SOAP,SOAP_043,tower,evergreenForest,37.034451,-119.268722,WGS84,20.1,298214.54,4101101.04,11N,1247.6,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 39 began 20151005 and was completed 20151007,lwade@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
2971c01d-a096-4580-89a1-af4b601b274b,SOAP_050.basePlot.vst,2015-10-08,D17,SOAP,SOAP_050,tower,evergreenForest,37.033114,-119.267648,WGS84,20.1,298306.54,4100950.41,11N,1259,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 41 began 20151007 and was completed 20151008,kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
b9da77ca-fafd-48ea-adbc-11757a3e26ab,SOAP_050.basePlot.vst,2015-10-08,D17,SOAP,SOAP_050,tower,evergreenForest,37.033114,-119.267648,WGS84,20.1,298306.54,4100950.41,11N,1259,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 41 began 20151007 and was completed 20151008,kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
b7fda78b-0c2f-43f6-9639-bc17e7d5c125,SOAP_050.basePlot.vst,2015-10-08,D17,SOAP,SOAP_050,tower,evergreenForest,37.033114,-119.267648,WGS84,20.1,298306.54,4100950.41,11N,1259,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151007 and was completed 20151008,tedgarian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
38971a53-a3aa-4045-9a9c-bcf8b072e940,SOAP_050.basePlot.vst,2015-10-08,D17,SOAP,SOAP_050,tower,evergreenForest,37.033114,-119.267648,WGS84,20.1,298306.54,4100950.41,11N,1259,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151007 and was completed 20151008,tedgarian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
83d4983f-46a4-43d3-8730-997b29dadfbb,SOAP_044.basePlot.vst,2015-10-12,D17,SOAP,SOAP_044,tower,evergreenForest,37.031452,-119.269313,WGS84,20.1,298154.03,4100769.53,11N,1242,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
4f081fc6-4ca6-41ad-a955-b021e5f74549,SOAP_044.basePlot.vst,2015-10-12,D17,SOAP,SOAP_044,tower,evergreenForest,37.031452,-119.269313,WGS84,20.1,298154.03,4100769.53,11N,1242,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,"",kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
e7d35c43-64aa-4922-b1b8-68fc598c626e,SOAP_044.basePlot.vst,2015-10-12,D17,SOAP,SOAP_044,tower,evergreenForest,37.031452,-119.269313,WGS84,20.1,298154.03,4100769.53,11N,1242,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
43983e83-f331-4505-b588-ac54a5d8486a,SOAP_044.basePlot.vst,2015-10-12,D17,SOAP,SOAP_044,tower,evergreenForest,37.031452,-119.269313,WGS84,20.1,298154.03,4100769.53,11N,1242,0.1,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,25,noneSelected,800,100,800,"",kzias@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
9082eac5-5f49-4b5e-8950-837a91773af1,SOAP_052.basePlot.vst,2015-10-13,D17,SOAP,SOAP_052,tower,evergreenForest,37.032249,-119.270008,WGS84,20.1,298094.31,4100859.44,11N,1254.7,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151012 and was completed 20151013,krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
729b2abd-a2db-4f22-8773-ca245844b08c,SOAP_052.basePlot.vst,2015-10-13,D17,SOAP,SOAP_052,tower,evergreenForest,37.032249,-119.270008,WGS84,20.1,298094.31,4100859.44,11N,1254.7,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
e95e0a76-4627-49b7-a30f-def808f82e22,SOAP_052.basePlot.vst,2015-10-13,D17,SOAP,SOAP_052,tower,evergreenForest,37.032249,-119.270008,WGS84,20.1,298094.31,4100859.44,11N,1254.7,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151012 and was completed 20151013,krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
631ac0be-d6c4-4758-8f40-daa6d1f18f42,SOAP_052.basePlot.vst,2015-10-13,D17,SOAP,SOAP_052,tower,evergreenForest,37.032249,-119.270008,WGS84,20.1,298094.31,4100859.44,11N,1254.7,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
4542568d-13b0-4e2a-9f7f-7f582d330497,SOAP_046.basePlot.vst,2015-10-14,D17,SOAP,SOAP_046,tower,evergreenForest,37.032326,-119.266633,WGS84,20.1,298394.75,4100860.83,11N,1232.6,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,work in subplot 23 began 20151013 and was completed 20151014,krian@neoninc.org,jbolis@neoninc.org,legacyData,20200817T124414Z
c0da677f-df40-4492-83b0-b46c883dbba3,SOAP_046.basePlot.vst,2015-10-14,D17,SOAP,SOAP_046,tower,evergreenForest,37.032326,-119.266633,WGS84,20.1,298394.75,4100860.83,11N,1232.6,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",lwade@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
9dd133cd-2380-4d60-a872-3c6401efa033,SOAP_046.basePlot.vst,2015-10-14,D17,SOAP,SOAP_046,tower,evergreenForest,37.032326,-119.266633,WGS84,20.1,298394.75,4100860.83,11N,1232.6,0.2,vst_SOAP_2015,,,NEON.DOC.000987vD,,,,,,,,100,noneSelected,800,400,800,"",lwade@field-ops.org,jbolis@neoninc.org,legacyData,20200817T124414Z
